Sample in Buffer,Sample in Window,TRIGGER,top_jesd204_inst/rx_data[255:0],top_jesd204_inst/rx_valid,top_jesd204_inst/sys_rst_n,top_jesd204_inst/rx_sync_0,top_jesd204_inst/sysref,top_jesd204_inst/rst_204
794,794,0,49a346233623976850c0772439a336233623523a3523a75a3523a75a1b343623,1,0,1,1,0
795,795,0,4aa347233723986851c078243aa337233723533a3623a85a3623a85a1c343723,1,0,1,1,0
796,796,0,4ba348233823996852c079243ba338233823543a3723a95a3723a95a1d343823,1,0,1,1,0
797,797,0,4ca3492339239a6853c07a243ca339233923553a3823aa5a3823aa5a1e343923,1,0,1,1,0
798,798,0,4da34a233a239b6854c07b243da33a233a23563a3923ab5a3923ab5a1f343a23,1,0,1,0,0
799,799,0,4ea34b233b239c6855c07c243ea33b233b23573a3a23ac5a3a23ac5a20343b23,1,0,1,0,0
800,800,0,4fa34c233c239d6856c07d243fa33c233c23583a3b23ad5a3b23ad5a21343c23,1,0,1,0,0
801,801,0,50a34d233d239e6857c07e2440a33d233d23593a3c23ae5a3c23ae5a22343d23,1,0,1,0,0
802,802,0,51a34e233e239f6858c07f2441a33e233e235a3a3d23af5a3d23af5a23343e23,1,0,1,0,0
803,803,0,52a34f233f23a06859c0802442a33f233f235b3a3e23b05a3e23b05a24343f23,1,0,1,0,0
804,804,0,53a350234023a1685ac0812443a3402340235c3a3f23b15a3f23b15a25344023,1,0,1,0,0
805,805,0,54a351234123a2685bc0822444a3412341235d3a4023b25a4023b25a26344123,1,0,1,0,0
806,806,0,55a352234223a3685cc0832445a3422342235e3a4123b35a4123b35a27344223,1,0,1,0,0
807,807,0,56a353234323a4685dc0842446a3432343235f3a4223b45a4223b45a28344323,1,0,1,0,0
808,808,0,57a354234423a5685ec0852447a344234423603a4323b55a4323b55a29344423,1,0,1,0,0
809,809,0,58a355234523a6685fc0862448a345234523613a4423b65a4423b65a2a344523,1,0,1,0,0
810,810,0,59a356234623a76860c0872449a346234623623a4523b75a4523b75a2b344623,1,0,1,0,0
811,811,0,5aa357234723a86861c088244aa347234723633a4623b85a4623b85a2c344723,1,0,1,0,0
812,812,0,5ba358234823a96862c089244ba348234823643a4723b95a4723b95a2d344823,1,0,1,0,0
813,813,0,5ca359234923aa6863c08a244ca349234923653a4823ba5a4823ba5a2e344923,1,0,1,0,0
814,814,0,5da35a234a23ab6864c08b244da34a234a23663a4923bb5a4923bb5a2f344a23,1,0,1,0,0
815,815,0,5ea35b234b23ac6865c08c244ea34b234b23673a4a23bc5a4a23bc5a30344b23,1,0,1,0,0
816,816,0,5fa35c234c23ad6866c08d244fa34c234c23683a4b23bd5a4b23bd5a31344c23,1,0,1,0,0
817,817,0,60a35d234d23ae6867c08e2450a34d234d23693a4c23be5a4c23be5a32344d23,1,0,1,0,0
818,818,0,61a35e234e23af6868c08f2451a34e234e236a3a4d23bf5a4d23bf5a33344e23,1,0,1,0,0
819,819,0,62a35f234f23b06869c0902452a34f234f236b3a4e23c05a4e23c05a34344f23,1,0,1,0,0
820,820,0,63a360235023b1686ac0912453a3502350236c3a4f23c15a4f23c15a35345023,1,0,1,0,0
821,821,0,64a361235123b2686bc0922454a3512351236d3a5023c25a5023c25a36345123,1,0,1,0,0
822,822,0,65a362235223b3686cc0932455a3522352236e3a5123c35a5123c35a37345223,1,0,1,1,0
823,823,0,66a363235323b4686dc0942456a3532353236f3a5223c45a5223c45a38345323,1,0,1,1,0
824,824,0,67a364235423b5686ec0952457a354235423703a5323c55a5323c55a39345423,1,0,1,1,0
825,825,0,68a365235523b6686fc0962458a355235523713a5423c65a5423c65a3a345523,1,0,1,1,0
826,826,0,69a366235623b76870c0972459a356235623723a5523c75a5523c75a3b345623,1,0,1,1,0
827,827,0,6aa367235723b86871c098245aa357235723733a5623c85a5623c85a3c345723,1,0,1,1,0
828,828,0,6ba368235823b96872c099245ba358235823743a5723c95a5723c95a3d345823,1,0,1,1,0
829,829,0,6ca369235923ba6873c09a245ca359235923753a5823ca5a5823ca5a3e345923,1,0,1,1,0
830,830,0,6da36a235a23bb6874c09b245da35a235a23763a5923cb5a5923cb5a3f345a23,1,0,1,1,0
831,831,0,6ea36b235b23bc6875c09c245ea35b235b23773a5a23cc5a5a23cc5a40345b23,1,0,1,1,0
832,832,0,6fa36c235c23bd6876c09d245fa35c235c23783a5b23cd5a5b23cd5a41345c23,1,0,1,0,0
833,833,0,70a36d235d23be6877c09e2460a35d235d23793a5c23ce5a5c23ce5a42345d23,1,0,1,1,0
834,834,0,71a36e235e23bf6878c09f2461a35e235e237a3a5d23cf5a5d23cf5a43345e23,1,0,1,0,0
835,835,0,72a36f235f23c06879c0a02462a35f235f237b3a5e23d05a5e23d05a44345f23,1,0,1,0,0
836,836,0,73a370236023c1687ac0a12463a3602360237c3a5f23d15a5f23d15a45346023,1,0,1,1,0
837,837,0,74a371236123c2687bc0a22464a3612361237d3a6023d25a6023d25a46346123,1,0,1,1,0
838,838,0,75a372236223c3687cc0a32465a3622362237e3a6123d35a6123d35a47346223,1,0,1,1,0
839,839,0,76a373236323c4687dc0a42466a3632363237f3a6223d45a6223d45a48346323,1,0,1,1,0
840,840,0,77a374236423c5687ec0a52467a364236423803a6323d55a6323d55a49346423,1,0,1,1,0
841,841,0,78a375236523c6687fc0a62468a365236523813a6423d65a6423d65a4a346523,1,0,1,1,0
842,842,0,79a376236623c76880c0a72469a366236623823a6523d75a6523d75a4b346623,1,0,1,1,0
843,843,0,7aa377236723c86881c0a8246aa367236723833a6623d85a6623d85a4c346723,1,0,1,1,0
844,844,0,7ba378236823c96882c0a9246ba368236823843a6723d95a6723d95a4d346823,1,0,1,1,0
845,845,0,7ca379236923ca6883c0aa246ca369236923853a6823da5a6823da5a4e346923,1,0,1,1,0
846,846,0,7da37a236a23cb6884c0ab246da36a236a23863a6923db5a6923db5a4f346a23,1,0,1,0,0
847,847,0,7ea37b236b23cc6885c0ac246ea36b236b23873a6a23dc5a6a23dc5a50346b23,1,0,1,0,0
848,848,0,7fa37c236c23cd6886c0ad246fa36c236c23883a6b23dd5a6b23dd5a51346c23,1,0,1,0,0
849,849,0,80a37d236d23ce6887c0ae2470a36d236d23893a6c23de5a6c23de5a52346d23,1,0,1,0,0
850,850,0,81a37e236e23cf6888c0af2471a36e236e238a3a6d23df5a6d23df5a53346e23,1,0,1,0,0
851,851,0,82a37f236f23d06889c0b02472a36f236f238b3a6e23e05a6e23e05a54346f23,1,0,1,0,0
852,852,0,83a380237023d1688ac0b12473a3702370238c3a6f23e15a6f23e15a55347023,1,0,1,0,0
853,853,0,84a381237123d2688bc0b22474a3712371238d3a7023e25a7023e25a56347123,1,0,1,0,0
854,854,0,85a382237223d3688cc0b32475a3722372238e3a7123e35a7123e35a57347223,1,0,1,0,0
855,855,0,86a383237323d4688dc0b42476a3732373238f3a7223e45a7223e45a58347323,1,0,1,0,0
856,856,0,87a384237423d5688ec0b52477a374237423903a7323e55a7323e55a59347423,1,0,1,0,0
857,857,0,88a385237523d6688fc0b62478a375237523913a7423e65a7423e65a5a347523,1,0,1,0,0
858,858,0,89a386237623d76890c0b72479a376237623923a7523e75a7523e75a5b347623,1,0,1,0,0
859,859,0,8aa387237723d86891c0b8247aa377237723933a7623e85a7623e85a5c347723,1,0,1,0,0
860,860,0,8ba388237823d96892c0b9247ba378237823943a7723e95a7723e95a5d347823,1,0,1,0,0
861,861,0,8ca389237923da6893c0ba247ca379237923953a7823ea5a7823ea5a5e347923,1,0,1,0,0
862,862,0,8da38a237a23db6894c0bb247da37a237a23963a7923eb5a7923eb5a5f347a23,1,0,1,0,0
863,863,0,8ea38b237b23dc6895c0bc247ea37b237b23973a7a23ec5a7a23ec5a60347b23,1,0,1,0,0
864,864,0,8fa38c237c23dd6896c0bd247fa37c237c23983a7b23ed5a7b23ed5a61347c23,1,0,1,0,0
865,865,0,90a38d237d23de6897c0be2480a37d237d23993a7c23ee5a7c23ee5a62347d23,1,0,1,0,0
866,866,0,91a38e237e23df6898c0bf2481a37e237e239a3a7d23ef5a7d23ef5a63347e23,1,0,1,0,0
867,867,0,92a38f237f23e06899c0c02482a37f237f239b3a7e23f05a7e23f05a64347f23,1,0,1,0,0
868,868,0,93a390238023e1689ac0c12483a3802380239c3a7f23f15a7f23f15a65348023,1,0,1,0,0
869,869,0,94a391238123e2689bc0c22484a3812381239d3a8023f25a8023f25a66348123,1,0,1,0,0
870,870,0,95a392238223e3689cc0c32485a3822382239e3a8123f35a8123f35a67348223,1,0,1,1,0
871,871,0,96a393238323e4689dc0c42486a3832383239f3a8223f45a8223f45a68348323,1,0,1,1,0
872,872,0,97a394238423e5689ec0c52487a384238423a03a8323f55a8323f55a69348423,1,0,1,1,0
873,873,0,98a395238523e6689fc0c62488a385238523a13a8423f65a8423f65a6a348523,1,0,1,1,0
874,874,0,99a396238623e768a0c0c72489a386238623a23a8523f75a8523f75a6b348623,1,0,1,1,0
875,875,0,9aa397238723e868a1c0c8248aa387238723a33a8623f85a8623f85a6c348723,1,0,1,1,0
876,876,0,9ba398238823e968a2c0c9248ba388238823a43a8723f95a8723f95a6d348823,1,0,1,1,0
877,877,0,9ca399238923ea68a3c0ca248ca389238923a53a8823fa5a8823fa5a6e348923,1,0,1,1,0
878,878,0,9da39a238a23eb68a4c0cb248da38a238a23a63a8923fb5a8923fb5a6f348a23,1,0,1,1,0
879,879,0,9ea39b238b23ec68a5c0cc248ea38b238b23a73a8a23fc5a8a23fc5a70348b23,1,0,1,1,0
880,880,0,9fa39c238c23ed68a6c0cd248fa38c238c23a83a8b23fd5a8b23fd5a71348c23,1,0,1,1,0
881,881,0,a0a39d238d23ee68a7c0ce2490a38d238d23a93a8c23fe5a8c23fe5a72348d23,1,0,1,0,0
882,882,0,a1a39e238e23ef68a8c0cf2491a38e238e23aa3a8d23ff5a8d23ff5a73348e23,1,0,1,0,0
883,883,0,a2a39f238f23f068a9c0d02492a38f238f23ab3a8e23005b8e23005b74348f23,1,0,1,1,0
884,884,0,a3a3a0239023f168aac0d12493a390239023ac3a8f23015b8f23015b75349023,1,0,1,1,0
885,885,0,a4a3a1239123f268abc0d22494a391239123ad3a9023025b9023025b76349123,1,0,1,1,0
886,886,0,a5a3a2239223f368acc0d32495a392239223ae3a9123035b9123035b77349223,1,0,1,1,0
887,887,0,a6a3a3239323f468adc0d42496a393239323af3a9223045b9223045b78349323,1,0,1,1,0
888,888,0,a7a3a4239423f568aec0d52497a394239423b03a9323055b9323055b79349423,1,0,1,1,0
889,889,0,a8a3a5239523f668afc0d62498a395239523b13a9423065b9423065b7a349523,1,0,1,1,0
890,890,0,a9a3a6239623f768b0c0d72499a396239623b23a9523075b9523075b7b349623,1,0,1,1,0
891,891,0,aaa3a7239723f868b1c0d8249aa397239723b33a9623085b9623085b7c349723,1,0,1,1,0
892,892,0,aba3a8239823f968b2c0d9249ba398239823b43a9723095b9723095b7d349823,1,0,1,1,0
893,893,0,aca3a9239923fa68b3c0da249ca399239923b53a98230a5b98230a5b7e349923,1,0,1,1,0
894,894,0,ada3aa239a23fb68b4c0db249da39a239a23b63a99230b5b99230b5b7f349a23,1,0,1,0,0
895,895,0,aea3ab239b23fc68b5c0dc249ea39b239b23b73a9a230c5b9a230c5b80349b23,1,0,1,0,0
896,896,0,afa3ac239c23fd68b6c0dd249fa39c239c23b83a9b230d5b9b230d5b81349c23,1,0,1,0,0
897,897,0,b0a3ad239d23fe68b7c0de24a0a39d239d23b93a9c230e5b9c230e5b82349d23,1,0,1,0,0
898,898,0,b1a3ae239e23ff68b8c0df24a1a39e239e23ba3a9d230f5b9d230f5b83349e23,1,0,1,0,0
899,899,0,b2a3af239f230069b9c0e024a2a39f239f23bb3a9e23105b9e23105b84349f23,1,0,1,0,0
900,900,0,b3a3b023a0230169bac0e124a3a3a023a023bc3a9f23115b9f23115b8534a023,1,0,1,0,0
901,901,0,b4a3b123a1230269bbc0e224a4a3a123a123bd3aa023125ba023125b8634a123,1,0,1,0,0
902,902,0,b5a3b223a2230369bcc0e324a5a3a223a223be3aa123135ba123135b8734a223,1,0,1,0,0
903,903,0,b6a3b323a3230469bdc0e424a6a3a323a323bf3aa223145ba223145b8834a323,1,0,1,0,0
904,904,0,b7a3b423a4230569bec0e524a7a3a423a423c03aa323155ba323155b8934a423,1,0,1,0,0
905,905,0,b8a3b523a5230669bfc0e624a8a3a523a523c13aa423165ba423165b8a34a523,1,0,1,0,0
906,906,0,b9a3b623a6230769c0c0e724a9a3a623a623c23aa523175ba523175b8b34a623,1,0,1,0,0
907,907,0,baa3b723a7230869c1c0e824aaa3a723a723c33aa623185ba623185b8c34a723,1,0,1,0,0
908,908,0,bba3b823a8230969c2c0e924aba3a823a823c43aa723195ba723195b8d34a823,1,0,1,0,0
909,909,0,bca3b923a9230a69c3c0ea24aca3a923a923c53aa8231a5ba8231a5b8e34a923,1,0,1,0,0
910,910,0,bda3ba23aa230b69c4c0eb24ada3aa23aa23c63aa9231b5ba9231b5b8f34aa23,1,0,1,0,0
911,911,0,bea3bb23ab230c69c5c0ec24aea3ab23ab23c73aaa231c5baa231c5b9034ab23,1,0,1,0,0
912,912,0,bfa3bc23ac230d69c6c0ed24afa3ac23ac23c83aab231d5bab231d5b9134ac23,1,0,1,0,0
913,913,0,c0a3bd23ad230e69c7c0ee24b0a3ad23ad23c93aac231e5bac231e5b9234ad23,1,0,1,0,0
914,914,0,c1a3be23ae230f69c8c0ef24b1a3ae23ae23ca3aad231f5bad231f5b9334ae23,1,0,1,0,0
915,915,0,c2a3bf23af231069c9c0f024b2a3af23af23cb3aae23205bae23205b9434af23,1,0,1,0,0
916,916,0,c3a3c023b0231169cac0f124b3a3b023b023cc3aaf23215baf23215b9534b023,1,0,1,0,0
917,917,0,c4a3c123b1231269cbc0f224b4a3b123b123cd3ab023225bb023225b9634b123,1,0,1,0,0
918,918,0,c5a3c223b2231369ccc0f324b5a3b223b223ce3ab123235bb123235b9734b223,1,0,1,1,0
919,919,0,c6a3c323b3231469cdc0f424b6a3b323b323cf3ab223245bb223245b9834b323,1,0,1,1,0
920,920,0,c7a3c423b4231569cec0f524b7a3b423b423d03ab323255bb323255b9934b423,1,0,1,1,0
921,921,0,c8a3c523b5231669cfc0f624b8a3b523b523d13ab423265bb423265b9a34b523,1,0,1,1,0
922,922,0,c9a3c623b6231769d0c0f724b9a3b623b623d23ab523275bb523275b9b34b623,1,0,1,1,0
923,923,0,caa3c723b7231869d1c0f824baa3b723b723d33ab623285bb623285b9c34b723,1,0,1,1,0
924,924,0,cba3c823b8231969d2c0f924bba3b823b823d43ab723295bb723295b9d34b823,1,0,1,1,0
925,925,0,cca3c923b9231a69d3c0fa24bca3b923b923d53ab8232a5bb8232a5b9e34b923,1,0,1,1,0
926,926,0,cda3ca23ba231b69d4c0fb24bda3ba23ba23d63ab9232b5bb9232b5b9f34ba23,1,0,1,1,0
927,927,0,cea3cb23bb231c69d5c0fc24bea3bb23bb23d73aba232c5bba232c5ba034bb23,1,0,1,1,0
928,928,0,cfa3cc23bc231d69d6c0fd24bfa3bc23bc23d83abb232d5bbb232d5ba134bc23,1,0,1,0,0
929,929,0,d0a3cd23bd231e69d7c0fe24c0a3bd23bd23d93abc232e5bbc232e5ba234bd23,1,0,1,0,0
930,930,0,d1a3ce23be231f69d8c0ff24c1a3be23be23da3abd232f5bbd232f5ba334be23,1,0,1,0,0
931,931,0,d2a3cf23bf232069d9c00025c2a3bf23bf23db3abe23305bbe23305ba434bf23,1,0,1,0,0
932,932,0,d3a3d023c0232169dac00125c3a3c023c023dc3abf23315bbf23315ba534c023,1,0,1,1,0
933,933,0,d4a3d123c1232269dbc00225c4a3c123c123dd3ac023325bc023325ba634c123,1,0,1,1,0
934,934,0,d5a3d223c2232369dcc00325c5a3c223c223de3ac123335bc123335ba734c223,1,0,1,1,0
935,935,0,d6a3d323c3232469ddc00425c6a3c323c323df3ac223345bc223345ba834c323,1,0,1,1,0
936,936,0,d7a3d423c4232569dec00525c7a3c423c423e03ac323355bc323355ba934c423,1,0,1,1,0
937,937,0,d8a3d523c5232669dfc00625c8a3c523c523e13ac423365bc423365baa34c523,1,0,1,1,0
938,938,0,d9a3d623c6232769e0c00725c9a3c623c623e23ac523375bc523375bab34c623,1,0,1,1,0
939,939,0,daa3d723c7232869e1c00825caa3c723c723e33ac623385bc623385bac34c723,1,0,1,1,0
940,940,0,dba3d823c8232969e2c00925cba3c823c823e43ac723395bc723395bad34c823,1,0,1,1,0
941,941,0,dca3d923c9232a69e3c00a25cca3c923c923e53ac8233a5bc8233a5bae34c923,1,0,1,1,0
942,942,0,dda3da23ca232b69e4c00b25cda3ca23ca23e63ac9233b5bc9233b5baf34ca23,1,0,1,0,0
943,943,0,dea3db23cb232c69e5c00c25cea3cb23cb23e73aca233c5bca233c5bb034cb23,1,0,1,0,0
944,944,0,dfa3dc23cc232d69e6c00d25cfa3cc23cc23e83acb233d5bcb233d5bb134cc23,1,0,1,0,0
945,945,0,e0a3dd23cd232e69e7c00e25d0a3cd23cd23e93acc233e5bcc233e5bb234cd23,1,0,1,0,0
946,946,0,e1a3de23ce232f69e8c00f25d1a3ce23ce23ea3acd233f5bcd233f5bb334ce23,1,0,1,0,0
947,947,0,e2a3df23cf233069e9c01025d2a3cf23cf23eb3ace23405bce23405bb434cf23,1,0,1,0,0
948,948,0,e3a3e023d0233169eac01125d3a3d023d023ec3acf23415bcf23415bb534d023,1,0,1,0,0
949,949,0,e4a3e123d1233269ebc01225d4a3d123d123ed3ad023425bd023425bb634d123,1,0,1,0,0
950,950,0,e5a3e223d2233369ecc01325d5a3d223d223ee3ad123435bd123435bb734d223,1,0,1,0,0
951,951,0,e6a3e323d3233469edc01425d6a3d323d323ef3ad223445bd223445bb834d323,1,0,1,0,0
952,952,0,e7a3e423d4233569eec01525d7a3d423d423f03ad323455bd323455bb934d423,1,0,1,0,0
953,953,0,e8a3e523d5233669efc01625d8a3d523d523f13ad423465bd423465bba34d523,1,0,1,0,0
954,954,0,e9a3e623d6233769f0c01725d9a3d623d623f23ad523475bd523475bbb34d623,1,0,1,0,0
955,955,0,eaa3e723d7233869f1c01825daa3d723d723f33ad623485bd623485bbc34d723,1,0,1,0,0
956,956,0,eba3e823d8233969f2c01925dba3d823d823f43ad723495bd723495bbd34d823,1,0,1,0,0
957,957,0,eca3e923d9233a69f3c01a25dca3d923d923f53ad8234a5bd8234a5bbe34d923,1,0,1,0,0
958,958,0,eda3ea23da233b69f4c01b25dda3da23da23f63ad9234b5bd9234b5bbf34da23,1,0,1,0,0
959,959,0,eea3eb23db233c69f5c01c25dea3db23db23f73ada234c5bda234c5bc034db23,1,0,1,0,0
960,960,0,efa3ec23dc233d69f6c01d25dfa3dc23dc23f83adb234d5bdb234d5bc134dc23,1,0,1,0,0
961,961,0,f0a3ed23dd233e69f7c01e25e0a3dd23dd23f93adc234e5bdc234e5bc234dd23,1,0,1,0,0
962,962,0,f1a3ee23de233f69f8c01f25e1a3de23de23fa3add234f5bdd234f5bc334de23,1,0,1,0,0
963,963,0,f2a3ef23df234069f9c02025e2a3df23df23fb3ade23505bde23505bc434df23,1,0,1,0,0
964,964,0,f3a3f023e0234169fac02125e3a3e023e023fc3adf23515bdf23515bc534e023,1,0,1,0,0
965,965,0,f4a3f123e1234269fbc02225e4a3e123e123fd3ae023525be023525bc634e123,1,0,1,0,0
966,966,0,f5a3f223e2234369fcc02325e5a3e223e223fe3ae123535be123535bc734e223,1,0,1,1,0
967,967,0,f6a3f323e3234469fdc02425e6a3e323e323ff3ae223545be223545bc834e323,1,0,1,1,0
968,968,0,f7a3f423e4234569fec02525e7a3e423e423003be323555be323555bc934e423,1,0,1,1,0
969,969,0,f8a3f523e5234669ffc02625e8a3e523e523013be423565be423565bca34e523,1,0,1,1,0
970,970,0,f9a3f623e623476900c12725e9a3e623e623023be523575be523575bcb34e623,1,0,1,1,0
971,971,0,faa3f723e723486901c12825eaa3e723e723033be623585be623585bcc34e723,1,0,1,1,0
972,972,0,fba3f823e823496902c12925eba3e823e823043be723595be723595bcd34e823,1,0,1,1,0
973,973,0,fca3f923e9234a6903c12a25eca3e923e923053be8235a5be8235a5bce34e923,1,0,1,1,0
974,974,0,fda3fa23ea234b6904c12b25eda3ea23ea23063be9235b5be9235b5bcf34ea23,1,0,1,1,0
975,975,0,fea3fb23eb234c6905c12c25eea3eb23eb23073bea235c5bea235c5bd034eb23,1,0,1,1,0
976,976,0,ffa3fc23ec234d6906c12d25efa3ec23ec23083beb235d5beb235d5bd134ec23,1,0,1,1,0
977,977,0,00a4fd23ed234e6907c12e25f0a3ed23ed23093bec235e5bec235e5bd234ed23,1,0,1,1,0
978,978,0,01a4fe23ee234f6908c12f25f1a3ee23ee230a3bed235f5bed235f5bd334ee23,1,0,1,0,0
979,979,0,02a4ff23ef23506909c13025f2a3ef23ef230b3bee23605bee23605bd434ef23,1,0,1,0,0
980,980,0,03a40024f02351690ac13125f3a3f023f0230c3bef23615bef23615bd534f023,1,0,1,1,0
981,981,0,04a40124f12352690bc13225f4a3f123f1230d3bf023625bf023625bd634f123,1,0,1,1,0
982,982,0,05a40224f22353690cc13325f5a3f223f2230e3bf123635bf123635bd734f223,1,0,1,1,0
983,983,0,06a40324f32354690dc13425f6a3f323f3230f3bf223645bf223645bd834f323,1,0,1,1,0
984,984,0,07a40424f42355690ec13525f7a3f423f423103bf323655bf323655bd934f423,1,0,1,1,0
985,985,0,08a40524f52356690fc13625f8a3f523f523113bf423665bf423665bda34f523,1,0,1,1,0
986,986,0,09a40624f623576910c13725f9a3f623f623123bf523675bf523675bdb34f623,1,0,1,1,0
987,987,0,0aa40724f723586911c13825faa3f723f723133bf623685bf623685bdc34f723,1,0,1,1,0
988,988,0,0ba40824f823596912c13925fba3f823f823143bf723695bf723695bdd34f823,1,0,1,1,0
989,989,0,0ca40924f9235a6913c13a25fca3f923f923153bf8236a5bf8236a5bde34f923,1,0,1,1,0
990,990,0,0da40a24fa235b6914c13b25fda3fa23fa23163bf9236b5bf9236b5bdf34fa23,1,0,1,0,0
991,991,0,0ea40b24fb235c6915c13c25fea3fb23fb23173bfa236c5bfa236c5be034fb23,1,0,1,0,0
992,992,0,0fa40c24fc235d6916c13d25ffa3fc23fc23183bfb236d5bfb236d5be134fc23,1,0,1,0,0
993,993,0,10a40d24fd235e6917c13e2500a4fd23fd23193bfc236e5bfc236e5be234fd23,1,0,1,0,0
994,994,0,11a40e24fe235f6918c13f2501a4fe23fe231a3bfd236f5bfd236f5be334fe23,1,0,1,0,0
995,995,0,12a40f24ff23606919c1402502a4ff23ff231b3bfe23705bfe23705be434ff23,1,0,1,0,0
996,996,0,13a41024002461691ac1412503a4002400241c3bff23715bff23715be5340024,1,0,1,0,0
997,997,0,14a41124012462691bc1422504a4012401241d3b0024725b0024725be6340124,1,0,1,0,0
998,998,0,15a41224022463691cc1432505a4022402241e3b0124735b0124735be7340224,1,0,1,0,0
999,999,0,16a41324032464691dc1442506a4032403241f3b0224745b0224745be8340324,1,0,1,0,0
1000,1000,0,17a41424042465691ec1452507a404240424203b0324755b0324755be9340424,1,0,1,0,0
1001,1001,0,18a41524052466691fc1462508a405240524213b0424765b0424765bea340524,1,0,1,0,0
1002,1002,0,19a416240624676920c1472509a406240624223b0524775b0524775beb340624,1,0,1,0,0
1003,1003,0,1aa417240724686921c148250aa407240724233b0624785b0624785bec340724,1,0,1,0,0
1004,1004,0,1ba418240824696922c149250ba408240824243b0724795b0724795bed340824,1,0,1,0,0
1005,1005,0,1ca4192409246a6923c14a250ca409240924253b08247a5b08247a5bee340924,1,0,1,0,0
1006,1006,0,1da41a240a246b6924c14b250da40a240a24263b09247b5b09247b5bef340a24,1,0,1,0,0
1007,1007,0,1ea41b240b246c6925c14c250ea40b240b24273b0a247c5b0a247c5bf0340b24,1,0,1,0,0
1008,1008,0,1fa41c240c246d6926c14d250fa40c240c24283b0b247d5b0b247d5bf1340c24,1,0,1,0,0
1009,1009,0,20a41d240d246e6927c14e2510a40d240d24293b0c247e5b0c247e5bf2340d24,1,0,1,0,0
1010,1010,0,21a41e240e246f6928c14f2511a40e240e242a3b0d247f5b0d247f5bf3340e24,1,0,1,0,0
1011,1011,0,22a41f240f24706929c1502512a40f240f242b3b0e24805b0e24805bf4340f24,1,0,1,0,0
1012,1012,0,23a42024102471692ac1512513a4102410242c3b0f24815b0f24815bf5341024,1,0,1,0,0
1013,1013,0,24a42124112472692bc1522514a4112411242d3b1024825b1024825bf6341124,1,0,1,0,0
1014,1014,0,25a42224122473692cc1532515a4122412242e3b1124835b1124835bf7341224,1,0,1,1,0
1015,1015,0,26a42324132474692dc1542516a4132413242f3b1224845b1224845bf8341324,1,0,1,1,0
1016,1016,0,27a42424142475692ec1552517a414241424303b1324855b1324855bf9341424,1,0,1,1,0
1017,1017,0,28a42524152476692fc1562518a415241524313b1424865b1424865bfa341524,1,0,1,1,0
1018,1018,0,29a426241624776930c1572519a416241624323b1524875b1524875bfb341624,1,0,1,1,0
1019,1019,0,2aa427241724786931c158251aa417241724333b1624885b1624885bfc341724,1,0,1,1,0
1020,1020,0,2ba428241824796932c159251ba418241824343b1724895b1724895bfd341824,1,0,1,1,0
1021,1021,0,2ca4292419247a6933c15a251ca419241924353b18248a5b18248a5bfe341924,1,0,1,1,0
1022,1022,0,2da42a241a247b6934c15b251da41a241a24363b19248b5b19248b5bff341a24,1,0,1,1,0
1023,1023,0,2ea42b241b247c6935c15c251ea41b241b24373b1a248c5b1a248c5b00351b24,1,0,1,1,0
