Sample in Buffer,Sample in Window,TRIGGER,design_1_wrapper_inst/design_1_i/system_ila_0/inst/SLOT_0_JESD204_RX_BUS_rxcharisk_1[3:0],design_1_wrapper_inst/design_1_i/system_ila_0/inst/SLOT_0_JESD204_RX_BUS_rxdata_1[31:0],design_1_wrapper_inst/design_1_i/system_ila_0/inst/SLOT_0_JESD204_RX_BUS_rxdisperr_1[3:0],design_1_wrapper_inst/design_1_i/system_ila_0/inst/SLOT_0_JESD204_RX_BUS_rxnotintable_1[3:0]
2002,2002,0,0000,f8ebabac,0,0
2003,2003,0,0000,66101178,0,0
2004,2004,0,0000,ff475561,0,0
2005,2005,0,0000,07600190,0,0
2006,2006,0,0000,69801340,0,0
2007,2007,0,0000,34077601,0,0
2008,2008,0,0000,916fb812,0,0
2009,2009,0,0000,53476761,0,0
2010,2010,0,0000,7768e993,0,0
2011,2011,0,0000,aa263371,0,0
2012,2012,0,0000,06f0fed7,0,0
2013,2013,0,0000,7ac01420,0,0
2014,2014,0,0000,42061f81,0,0
2015,2015,0,0000,297d8c15,0,0
2016,2016,0,0000,3426f60e,0,0
2017,2017,0,0000,9efbbad4,0,0
2018,2018,0,0000,99574419,0,0
2019,2019,0,0000,f82754f1,0,0
2020,2020,0,0000,6ee012d0,0,0
2021,2021,0,0000,5d876541,0,0
2022,2022,0,0000,a568ce13,0,0
2023,2023,0,0000,c228df73,0,0
2024,2024,0,0000,242f8ef2,0,0
2025,2025,0,0000,dd4edae2,0,0
2026,2026,0,0000,acd6cda6,0,0
2027,2027,0,0000,7c30eaf7,0,0
2028,2028,0,0000,38c60ba1,0,0
2029,2029,0,0000,6b7b9394,0,0
2030,2030,0,0000,1d5b7a1b,0,0
2031,2031,0,0000,aadd4cda,0,0
2032,2032,0,0000,07acfecd,0,0
2033,2033,0,0000,617010e8,0,0
2034,2034,0,0000,96c74621,0,0
2035,2035,0,0000,33677791,0,0
2036,2036,0,0000,f8efab52,0,0
2037,2037,0,0000,67401160,0,0
2038,2038,0,0000,e6075181,0,0
2039,2039,0,0000,f9615410,0,0
2040,2040,0,0000,71981744,0,0
2041,2041,0,0000,d0e62751,0,0
2042,2042,0,0000,44f6e156,0,0
2043,2043,0,0000,53bd9835,0,0
2044,2044,0,0000,7620e98f,0,0
2045,2045,0,0000,b78636c1,0,0
2046,2046,0,0000,ad71b217,0,0
2047,2047,0,0000,66dcee25,0,0
