Sample in Buffer,Sample in Window,TRIGGER,top_jesd204_inst/rx_data[255:0],top_jesd204_inst/rx_valid,top_jesd204_inst/sys_rst_n,top_jesd204_inst/rx_sync_0,top_jesd204_inst/sysref,top_jesd204_inst/rst_204
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
718,718,0,bff5ab75ddfa0dc3c60aedf6bff5ab752e76c88cab751dadab751dad9186ac75,1,0,1,0,0
719,719,0,c0f5ac75defa0ec3c70aeef6c0f5ac752f76c98cac751eadac751ead9286ad75,1,0,1,0,0
720,720,0,c1f5ad75dffa0fc3c80aeff6c1f5ad753076ca8cad751fadad751fad9386ae75,1,0,1,0,0
721,721,0,c2f5ae75e0fa10c3c90af0f6c2f5ae753176cb8cae7520adae7520ad9486af75,1,0,1,0,0
722,722,0,c3f5af75e1fa11c3ca0af1f6c3f5af753276cc8caf7521adaf7521ad9586b075,1,0,1,0,0
723,723,0,c4f5b075e2fa12c3cb0af2f6c4f5b0753376cd8cb07522adb07522ad9686b175,1,0,1,0,0
724,724,0,c5f5b175e3fa13c3cc0af3f6c5f5b1753476ce8cb17523adb17523ad9786b275,1,0,1,0,0
725,725,0,c6f5b275e4fa14c3cd0af4f6c6f5b2753576cf8cb27524adb27524ad9886b375,1,0,1,0,0
726,726,0,c7f5b375e5fa15c3ce0af5f6c7f5b3753676d08cb37525adb37525ad9986b475,1,0,1,0,0
727,727,0,c8f5b475e6fa16c3cf0af6f6c8f5b4753776d18cb47526adb47526ad9a86b575,1,0,1,1,0
728,728,0,c9f5b575e7fa17c3d00af7f6c9f5b5753876d28cb57527adb57527ad9b86b675,1,0,1,1,0
729,729,0,caf5b675e8fa18c3d10af8f6caf5b6753976d38cb67528adb67528ad9c86b775,1,0,1,1,0
730,730,0,cbf5b775e9fa19c3d20af9f6cbf5b7753a76d48cb77529adb77529ad9d86b875,1,0,1,1,0
731,731,0,ccf5b875eafa1ac3d30afaf6ccf5b8753b76d58cb8752aadb8752aad9e86b975,1,0,1,1,0
732,732,0,cdf5b975ebfa1bc3d40afbf6cdf5b9753c76d68cb9752badb9752bad9f86ba75,1,0,1,1,0
733,733,0,cef5ba75ecfa1cc3d50afcf6cef5ba753d76d78cba752cadba752cada086bb75,1,0,1,1,0
734,734,0,cff5bb75edfa1dc3d60afdf6cff5bb753e76d88cbb752dadbb752dada186bc75,1,0,1,1,0
735,735,0,d0f5bc75eefa1ec3d70afef6d0f5bc753f76d98cbc752eadbc752eada286bd75,1,0,1,1,0
736,736,0,d1f5bd75effa1fc3d80afff6d1f5bd754076da8cbd752fadbd752fada386be75,1,0,1,1,0
737,737,0,d2f5be75f0fa20c3d90a00f7d2f5be754176db8cbe7530adbe7530ada486bf75,1,0,1,1,0
738,738,0,d3f5bf75f1fa21c3da0a01f7d3f5bf754276dc8cbf7531adbf7531ada586c075,1,0,1,1,0
739,739,0,d4f5c075f2fa22c3db0a02f7d4f5c0754376dd8cc07532adc07532ada686c175,1,0,1,1,0
740,740,0,d5f5c175f3fa23c3dc0a03f7d5f5c1754476de8cc17533adc17533ada786c275,1,0,1,1,0
741,741,0,d6f5c275f4fa24c3dd0a04f7d6f5c2754576df8cc27534adc27534ada886c375,1,0,1,1,0
742,742,0,d7f5c375f5fa25c3de0a05f7d7f5c3754676e08cc37535adc37535ada986c475,1,0,1,1,0
743,743,0,d8f5c475f6fa26c3df0a06f7d8f5c4754776e18cc47536adc47536adaa86c575,1,0,1,1,0
744,744,0,d9f5c575f7fa27c3e00a07f7d9f5c5754876e28cc57537adc57537adab86c675,1,0,1,1,0
745,745,0,daf5c675f8fa28c3e10a08f7daf5c6754976e38cc67538adc67538adac86c775,1,0,1,1,0
746,746,0,dbf5c775f9fa29c3e20a09f7dbf5c7754a76e48cc77539adc77539adad86c875,1,0,1,1,0
747,747,0,dcf5c875fafa2ac3e30a0af7dcf5c8754b76e58cc8753aadc8753aadae86c975,1,0,1,1,0
748,748,0,ddf5c975fbfa2bc3e40a0bf7ddf5c9754c76e68cc9753badc9753badaf86ca75,1,0,1,1,0
749,749,0,def5ca75fcfa2cc3e50a0cf7def5ca754d76e78cca753cadca753cadb086cb75,1,0,1,1,0
750,750,0,dff5cb75fdfa2dc3e60a0df7dff5cb754e76e88ccb753dadcb753dadb186cc75,1,0,1,1,0
751,751,0,e0f5cc75fefa2ec3e70a0ef7e0f5cc754f76e98ccc753eadcc753eadb286cd75,1,0,1,0,0
752,752,0,e1f5cd75fffa2fc3e80a0ff7e1f5cd755076ea8ccd753fadcd753fadb386ce75,1,0,1,0,0
753,753,0,e2f5ce7500fb30c3e90a10f7e2f5ce755176eb8cce7540adce7540adb486cf75,1,0,1,0,0
754,754,0,e3f5cf7501fb31c3ea0a11f7e3f5cf755276ec8ccf7541adcf7541adb586d075,1,0,1,0,0
755,755,0,e4f5d07502fb32c3eb0a12f7e4f5d0755376ed8cd07542add07542adb686d175,1,0,1,0,0
756,756,0,e5f5d17503fb33c3ec0a13f7e5f5d1755476ee8cd17543add17543adb786d275,1,0,1,0,0
757,757,0,e6f5d27504fb34c3ed0a14f7e6f5d2755576ef8cd27544add27544adb886d375,1,0,1,0,0
758,758,0,e7f5d37505fb35c3ee0a15f7e7f5d3755676f08cd37545add37545adb986d475,1,0,1,0,0
759,759,0,e8f5d47506fb36c3ef0a16f7e8f5d4755776f18cd47546add47546adba86d575,1,0,1,0,0
760,760,0,e9f5d57507fb37c3f00a17f7e9f5d5755876f28cd57547add57547adbb86d675,1,0,1,0,0
761,761,0,eaf5d67508fb38c3f10a18f7eaf5d6755976f38cd67548add67548adbc86d775,1,0,1,0,0
762,762,0,ebf5d77509fb39c3f20a19f7ebf5d7755a76f48cd77549add77549adbd86d875,1,0,1,0,0
763,763,0,ecf5d8750afb3ac3f30a1af7ecf5d8755b76f58cd8754aadd8754aadbe86d975,1,0,1,0,0
764,764,0,edf5d9750bfb3bc3f40a1bf7edf5d9755c76f68cd9754badd9754badbf86da75,1,0,1,0,0
765,765,0,eef5da750cfb3cc3f50a1cf7eef5da755d76f78cda754cadda754cadc086db75,1,0,1,0,0
766,766,0,eff5db750dfb3dc3f60a1df7eff5db755e76f88cdb754daddb754dadc186dc75,1,0,1,0,0
767,767,0,f0f5dc750efb3ec3f70a1ef7f0f5dc755f76f98cdc754eaddc754eadc286dd75,1,0,1,0,0
768,768,0,f1f5dd750ffb3fc3f80a1ff7f1f5dd756076fa8cdd754faddd754fadc386de75,1,0,1,0,0
769,769,0,f2f5de7510fb40c3f90a20f7f2f5de756176fb8cde7550adde7550adc486df75,1,0,1,0,0
770,770,0,f3f5df7511fb41c3fa0a21f7f3f5df756276fc8cdf7551addf7551adc586e075,1,0,1,0,0
771,771,0,f4f5e07512fb42c3fb0a22f7f4f5e0756376fd8ce07552ade07552adc686e175,1,0,1,0,0
772,772,0,f5f5e17513fb43c3fc0a23f7f5f5e1756476fe8ce17553ade17553adc786e275,1,0,1,0,0
773,773,0,f6f5e27514fb44c3fd0a24f7f6f5e2756576ff8ce27554ade27554adc886e375,1,0,1,0,0
774,774,0,f7f5e37515fb45c3fe0a25f7f7f5e3756676008de37555ade37555adc986e475,1,0,1,0,0
775,775,0,f8f5e47516fb46c3ff0a26f7f8f5e4756776018de47556ade47556adca86e575,1,0,1,1,0
776,776,0,f9f5e57517fb47c3000b27f7f9f5e5756876028de57557ade57557adcb86e675,1,0,1,1,0
777,777,0,faf5e67518fb48c3010b28f7faf5e6756976038de67558ade67558adcc86e775,1,0,1,1,0
778,778,0,fbf5e77519fb49c3020b29f7fbf5e7756a76048de77559ade77559adcd86e875,1,0,1,1,0
779,779,0,fcf5e8751afb4ac3030b2af7fcf5e8756b76058de8755aade8755aadce86e975,1,0,1,1,0
780,780,0,fdf5e9751bfb4bc3040b2bf7fdf5e9756c76068de9755bade9755badcf86ea75,1,0,1,1,0
781,781,0,fef5ea751cfb4cc3050b2cf7fef5ea756d76078dea755cadea755cadd086eb75,1,0,1,1,0
782,782,0,fff5eb751dfb4dc3060b2df7fff5eb756e76088deb755dadeb755dadd186ec75,1,0,1,1,0
783,783,0,00f6ec751efb4ec3070b2ef700f6ec756f76098dec755eadec755eadd286ed75,1,0,1,1,0
784,784,0,01f6ed751ffb4fc3080b2ff701f6ed7570760a8ded755faded755fadd386ee75,1,0,1,1,0
785,785,0,02f6ee7520fb50c3090b30f702f6ee7571760b8dee7560adee7560add486ef75,1,0,1,1,0
786,786,0,03f6ef7521fb51c30a0b31f703f6ef7572760c8def7561adef7561add586f075,1,0,1,1,0
787,787,0,04f6f07522fb52c30b0b32f704f6f07573760d8df07562adf07562add686f175,1,0,1,1,0
788,788,0,05f6f17523fb53c30c0b33f705f6f17574760e8df17563adf17563add786f275,1,0,1,1,0
789,789,0,06f6f27524fb54c30d0b34f706f6f27575760f8df27564adf27564add886f375,1,0,1,1,0
790,790,0,07f6f37525fb55c30e0b35f707f6f3757676108df37565adf37565add986f475,1,0,1,1,0
791,791,0,08f6f47526fb56c30f0b36f708f6f4757776118df47566adf47566adda86f575,1,0,1,1,0
792,792,0,09f6f57527fb57c3100b37f709f6f5757876128df57567adf57567addb86f675,1,0,1,1,0
793,793,0,0af6f67528fb58c3110b38f70af6f6757976138df67568adf67568addc86f775,1,0,1,1,0
794,794,0,0bf6f77529fb59c3120b39f70bf6f7757a76148df77569adf77569addd86f875,1,0,1,1,0
795,795,0,0cf6f8752afb5ac3130b3af70cf6f8757b76158df8756aadf8756aadde86f975,1,0,1,1,0
796,796,0,0df6f9752bfb5bc3140b3bf70df6f9757c76168df9756badf9756baddf86fa75,1,0,1,1,0
797,797,0,0ef6fa752cfb5cc3150b3cf70ef6fa757d76178dfa756cadfa756cade086fb75,1,0,1,1,0
798,798,0,0ff6fb752dfb5dc3160b3df70ff6fb757e76188dfb756dadfb756dade186fc75,1,0,1,1,0
799,799,0,10f6fc752efb5ec3170b3ef710f6fc757f76198dfc756eadfc756eade286fd75,1,0,1,0,0
800,800,0,11f6fd752ffb5fc3180b3ff711f6fd7580761a8dfd756fadfd756fade386fe75,1,0,1,0,0
801,801,0,12f6fe7530fb60c3190b40f712f6fe7581761b8dfe7570adfe7570ade486ff75,1,0,1,0,0
802,802,0,13f6ff7531fb61c31a0b41f713f6ff7582761c8dff7571adff7571ade5860076,1,0,1,0,0
803,803,0,14f6007632fb62c31b0b42f714f6007683761d8d007672ad007672ade6860176,1,0,1,0,0
804,804,0,15f6017633fb63c31c0b43f715f6017684761e8d017673ad017673ade7860276,1,0,1,0,0
805,805,0,16f6027634fb64c31d0b44f716f6027685761f8d027674ad027674ade8860376,1,0,1,0,0
806,806,0,17f6037635fb65c31e0b45f717f603768676208d037675ad037675ade9860476,1,0,1,0,0
807,807,0,18f6047636fb66c31f0b46f718f604768776218d047676ad047676adea860576,1,0,1,0,0
808,808,0,19f6057637fb67c3200b47f719f605768876228d057677ad057677adeb860676,1,0,1,0,0
809,809,0,1af6067638fb68c3210b48f71af606768976238d067678ad067678adec860776,1,0,1,0,0
810,810,0,1bf6077639fb69c3220b49f71bf607768a76248d077679ad077679aded860876,1,0,1,0,0
811,811,0,1cf608763afb6ac3230b4af71cf608768b76258d08767aad08767aadee860976,1,0,1,0,0
812,812,0,1df609763bfb6bc3240b4bf71df609768c76268d09767bad09767badef860a76,1,0,1,0,0
813,813,0,1ef60a763cfb6cc3250b4cf71ef60a768d76278d0a767cad0a767cadf0860b76,1,0,1,0,0
814,814,0,1ff60b763dfb6dc3260b4df71ff60b768e76288d0b767dad0b767dadf1860c76,1,0,1,0,0
815,815,0,20f60c763efb6ec3270b4ef720f60c768f76298d0c767ead0c767eadf2860d76,1,0,1,0,0
816,816,0,21f60d763ffb6fc3280b4ff721f60d7690762a8d0d767fad0d767fadf3860e76,1,0,1,0,0
817,817,0,22f60e7640fb70c3290b50f722f60e7691762b8d0e7680ad0e7680adf4860f76,1,0,1,0,0
818,818,0,23f60f7641fb71c32a0b51f723f60f7692762c8d0f7681ad0f7681adf5861076,1,0,1,0,0
819,819,0,24f6107642fb72c32b0b52f724f6107693762d8d107682ad107682adf6861176,1,0,1,0,0
820,820,0,25f6117643fb73c32c0b53f725f6117694762e8d117683ad117683adf7861276,1,0,1,0,0
821,821,0,26f6127644fb74c32d0b54f726f6127695762f8d127684ad127684adf8861376,1,0,1,0,0
822,822,0,27f6137645fb75c32e0b55f727f613769676308d137685ad137685adf9861476,1,0,1,0,0
823,823,0,28f6147646fb76c32f0b56f728f614769776318d147686ad147686adfa861576,1,0,1,1,0
824,824,0,29f6157647fb77c3300b57f729f615769876328d157687ad157687adfb861676,1,0,1,1,0
825,825,0,2af6167648fb78c3310b58f72af616769976338d167688ad167688adfc861776,1,0,1,1,0
826,826,0,2bf6177649fb79c3320b59f72bf617769a76348d177689ad177689adfd861876,1,0,1,1,0
827,827,0,2cf618764afb7ac3330b5af72cf618769b76358d18768aad18768aadfe861976,1,0,1,1,0
828,828,0,2df619764bfb7bc3340b5bf72df619769c76368d19768bad19768badff861a76,1,0,1,1,0
829,829,0,2ef61a764cfb7cc3350b5cf72ef61a769d76378d1a768cad1a768cad00871b76,1,0,1,1,0
830,830,0,2ff61b764dfb7dc3360b5df72ff61b769e76388d1b768dad1b768dad01871c76,1,0,1,1,0
831,831,0,30f61c764efb7ec3370b5ef730f61c769f76398d1c768ead1c768ead02871d76,1,0,1,1,0
832,832,0,31f61d764ffb7fc3380b5ff731f61d76a0763a8d1d768fad1d768fad03871e76,1,0,1,1,0
833,833,0,32f61e7650fb80c3390b60f732f61e76a1763b8d1e7690ad1e7690ad04871f76,1,0,1,1,0
834,834,0,33f61f7651fb81c33a0b61f733f61f76a2763c8d1f7691ad1f7691ad05872076,1,0,1,1,0
835,835,0,34f6207652fb82c33b0b62f734f62076a3763d8d207692ad207692ad06872176,1,0,1,1,0
836,836,0,35f6217653fb83c33c0b63f735f62176a4763e8d217693ad217693ad07872276,1,0,1,1,0
837,837,0,36f6227654fb84c33d0b64f736f62276a5763f8d227694ad227694ad08872376,1,0,1,1,0
838,838,0,37f6237655fb85c33e0b65f737f62376a676408d237695ad237695ad09872476,1,0,1,1,0
839,839,0,38f6247656fb86c33f0b66f738f62476a776418d247696ad247696ad0a872576,1,0,1,1,0
840,840,0,39f6257657fb87c3400b67f739f62576a876428d257697ad257697ad0b872676,1,0,1,1,0
841,841,0,3af6267658fb88c3410b68f73af62676a976438d267698ad267698ad0c872776,1,0,1,1,0
842,842,0,3bf6277659fb89c3420b69f73bf62776aa76448d277699ad277699ad0d872876,1,0,1,1,0
843,843,0,3cf628765afb8ac3430b6af73cf62876ab76458d28769aad28769aad0e872976,1,0,1,1,0
844,844,0,3df629765bfb8bc3440b6bf73df62976ac76468d29769bad29769bad0f872a76,1,0,1,1,0
845,845,0,3ef62a765cfb8cc3450b6cf73ef62a76ad76478d2a769cad2a769cad10872b76,1,0,1,1,0
846,846,0,3ff62b765dfb8dc3460b6df73ff62b76ae76488d2b769dad2b769dad11872c76,1,0,1,1,0
847,847,0,40f62c765efb8ec3470b6ef740f62c76af76498d2c769ead2c769ead12872d76,1,0,1,0,0
848,848,0,41f62d765ffb8fc3480b6ff741f62d76b0764a8d2d769fad2d769fad13872e76,1,0,1,0,0
849,849,0,42f62e7660fb90c3490b70f742f62e76b1764b8d2e76a0ad2e76a0ad14872f76,1,0,1,0,0
850,850,0,43f62f7661fb91c34a0b71f743f62f76b2764c8d2f76a1ad2f76a1ad15873076,1,0,1,0,0
851,851,0,44f6307662fb92c34b0b72f744f63076b3764d8d3076a2ad3076a2ad16873176,1,0,1,0,0
852,852,0,45f6317663fb93c34c0b73f745f63176b4764e8d3176a3ad3176a3ad17873276,1,0,1,0,0
853,853,0,46f6327664fb94c34d0b74f746f63276b5764f8d3276a4ad3276a4ad18873376,1,0,1,0,0
854,854,0,47f6337665fb95c34e0b75f747f63376b676508d3376a5ad3376a5ad19873476,1,0,1,0,0
855,855,0,48f6347666fb96c34f0b76f748f63476b776518d3476a6ad3476a6ad1a873576,1,0,1,0,0
856,856,0,49f6357667fb97c3500b77f749f63576b876528d3576a7ad3576a7ad1b873676,1,0,1,0,0
857,857,0,4af6367668fb98c3510b78f74af63676b976538d3676a8ad3676a8ad1c873776,1,0,1,0,0
858,858,0,4bf6377669fb99c3520b79f74bf63776ba76548d3776a9ad3776a9ad1d873876,1,0,1,0,0
859,859,0,4cf638766afb9ac3530b7af74cf63876bb76558d3876aaad3876aaad1e873976,1,0,1,0,0
860,860,0,4df639766bfb9bc3540b7bf74df63976bc76568d3976abad3976abad1f873a76,1,0,1,0,0
861,861,0,4ef63a766cfb9cc3550b7cf74ef63a76bd76578d3a76acad3a76acad20873b76,1,0,1,0,0
862,862,0,4ff63b766dfb9dc3560b7df74ff63b76be76588d3b76adad3b76adad21873c76,1,0,1,0,0
863,863,0,50f63c766efb9ec3570b7ef750f63c76bf76598d3c76aead3c76aead22873d76,1,0,1,0,0
864,864,0,51f63d766ffb9fc3580b7ff751f63d76c0765a8d3d76afad3d76afad23873e76,1,0,1,0,0
865,865,0,52f63e7670fba0c3590b80f752f63e76c1765b8d3e76b0ad3e76b0ad24873f76,1,0,1,0,0
866,866,0,53f63f7671fba1c35a0b81f753f63f76c2765c8d3f76b1ad3f76b1ad25874076,1,0,1,0,0
867,867,0,54f6407672fba2c35b0b82f754f64076c3765d8d4076b2ad4076b2ad26874176,1,0,1,0,0
868,868,0,55f6417673fba3c35c0b83f755f64176c4765e8d4176b3ad4176b3ad27874276,1,0,1,0,0
869,869,0,56f6427674fba4c35d0b84f756f64276c5765f8d4276b4ad4276b4ad28874376,1,0,1,0,0
870,870,0,57f6437675fba5c35e0b85f757f64376c676608d4376b5ad4376b5ad29874476,1,0,1,0,0
871,871,0,58f6447676fba6c35f0b86f758f64476c776618d4476b6ad4476b6ad2a874576,1,0,1,1,0
872,872,0,59f6457677fba7c3600b87f759f64576c876628d4576b7ad4576b7ad2b874676,1,0,1,1,0
873,873,0,5af6467678fba8c3610b88f75af64676c976638d4676b8ad4676b8ad2c874776,1,0,1,1,0
874,874,0,5bf6477679fba9c3620b89f75bf64776ca76648d4776b9ad4776b9ad2d874876,1,0,1,1,0
875,875,0,5cf648767afbaac3630b8af75cf64876cb76658d4876baad4876baad2e874976,1,0,1,1,0
876,876,0,5df649767bfbabc3640b8bf75df64976cc76668d4976bbad4976bbad2f874a76,1,0,1,1,0
877,877,0,5ef64a767cfbacc3650b8cf75ef64a76cd76678d4a76bcad4a76bcad30874b76,1,0,1,1,0
878,878,0,5ff64b767dfbadc3660b8df75ff64b76ce76688d4b76bdad4b76bdad31874c76,1,0,1,1,0
879,879,0,60f64c767efbaec3670b8ef760f64c76cf76698d4c76bead4c76bead32874d76,1,0,1,1,0
880,880,0,61f64d767ffbafc3680b8ff761f64d76d0766a8d4d76bfad4d76bfad33874e76,1,0,1,1,0
881,881,0,62f64e7680fbb0c3690b90f762f64e76d1766b8d4e76c0ad4e76c0ad34874f76,1,0,1,1,0
882,882,0,63f64f7681fbb1c36a0b91f763f64f76d2766c8d4f76c1ad4f76c1ad35875076,1,0,1,1,0
883,883,0,64f6507682fbb2c36b0b92f764f65076d3766d8d5076c2ad5076c2ad36875176,1,0,1,1,0
884,884,0,65f6517683fbb3c36c0b93f765f65176d4766e8d5176c3ad5176c3ad37875276,1,0,1,1,0
885,885,0,66f6527684fbb4c36d0b94f766f65276d5766f8d5276c4ad5276c4ad38875376,1,0,1,1,0
886,886,0,67f6537685fbb5c36e0b95f767f65376d676708d5376c5ad5376c5ad39875476,1,0,1,1,0
887,887,0,68f6547686fbb6c36f0b96f768f65476d776718d5476c6ad5476c6ad3a875576,1,0,1,1,0
888,888,0,69f6557687fbb7c3700b97f769f65576d876728d5576c7ad5576c7ad3b875676,1,0,1,1,0
889,889,0,6af6567688fbb8c3710b98f76af65676d976738d5676c8ad5676c8ad3c875776,1,0,1,1,0
890,890,0,6bf6577689fbb9c3720b99f76bf65776da76748d5776c9ad5776c9ad3d875876,1,0,1,1,0
891,891,0,6cf658768afbbac3730b9af76cf65876db76758d5876caad5876caad3e875976,1,0,1,1,0
892,892,0,6df659768bfbbbc3740b9bf76df65976dc76768d5976cbad5976cbad3f875a76,1,0,1,1,0
893,893,0,6ef65a768cfbbcc3750b9cf76ef65a76dd76778d5a76ccad5a76ccad40875b76,1,0,1,1,0
894,894,0,6ff65b768dfbbdc3760b9df76ff65b76de76788d5b76cdad5b76cdad41875c76,1,0,1,1,0
895,895,0,70f65c768efbbec3770b9ef770f65c76df76798d5c76cead5c76cead42875d76,1,0,1,0,0
896,896,0,71f65d768ffbbfc3780b9ff771f65d76e0767a8d5d76cfad5d76cfad43875e76,1,0,1,0,0
897,897,0,72f65e7690fbc0c3790ba0f772f65e76e1767b8d5e76d0ad5e76d0ad44875f76,1,0,1,0,0
898,898,0,73f65f7691fbc1c37a0ba1f773f65f76e2767c8d5f76d1ad5f76d1ad45876076,1,0,1,0,0
899,899,0,74f6607692fbc2c37b0ba2f774f66076e3767d8d6076d2ad6076d2ad46876176,1,0,1,0,0
900,900,0,75f6617693fbc3c37c0ba3f775f66176e4767e8d6176d3ad6176d3ad47876276,1,0,1,0,0
901,901,0,76f6627694fbc4c37d0ba4f776f66276e5767f8d6276d4ad6276d4ad48876376,1,0,1,0,0
902,902,0,77f6637695fbc5c37e0ba5f777f66376e676808d6376d5ad6376d5ad49876476,1,0,1,0,0
903,903,0,78f6647696fbc6c37f0ba6f778f66476e776818d6476d6ad6476d6ad4a876576,1,0,1,0,0
904,904,0,79f6657697fbc7c3800ba7f779f66576e876828d6576d7ad6576d7ad4b876676,1,0,1,0,0
905,905,0,7af6667698fbc8c3810ba8f77af66676e976838d6676d8ad6676d8ad4c876776,1,0,1,0,0
906,906,0,7bf6677699fbc9c3820ba9f77bf66776ea76848d6776d9ad6776d9ad4d876876,1,0,1,0,0
907,907,0,7cf668769afbcac3830baaf77cf66876eb76858d6876daad6876daad4e876976,1,0,1,0,0
908,908,0,7df669769bfbcbc3840babf77df66976ec76868d6976dbad6976dbad4f876a76,1,0,1,0,0
909,909,0,7ef66a769cfbccc3850bacf77ef66a76ed76878d6a76dcad6a76dcad50876b76,1,0,1,0,0
910,910,0,7ff66b769dfbcdc3860badf77ff66b76ee76888d6b76ddad6b76ddad51876c76,1,0,1,0,0
911,911,0,80f66c769efbcec3870baef780f66c76ef76898d6c76dead6c76dead52876d76,1,0,1,0,0
912,912,0,81f66d769ffbcfc3880baff781f66d76f0768a8d6d76dfad6d76dfad53876e76,1,0,1,0,0
913,913,0,82f66e76a0fbd0c3890bb0f782f66e76f1768b8d6e76e0ad6e76e0ad54876f76,1,0,1,0,0
914,914,0,83f66f76a1fbd1c38a0bb1f783f66f76f2768c8d6f76e1ad6f76e1ad55877076,1,0,1,0,0
915,915,0,84f67076a2fbd2c38b0bb2f784f67076f3768d8d7076e2ad7076e2ad56877176,1,0,1,0,0
916,916,0,85f67176a3fbd3c38c0bb3f785f67176f4768e8d7176e3ad7176e3ad57877276,1,0,1,0,0
917,917,0,86f67276a4fbd4c38d0bb4f786f67276f5768f8d7276e4ad7276e4ad58877376,1,0,1,0,0
918,918,0,87f67376a5fbd5c38e0bb5f787f67376f676908d7376e5ad7376e5ad59877476,1,0,1,0,0
919,919,0,88f67476a6fbd6c38f0bb6f788f67476f776918d7476e6ad7476e6ad5a877576,1,0,1,1,0
920,920,0,89f67576a7fbd7c3900bb7f789f67576f876928d7576e7ad7576e7ad5b877676,1,0,1,1,0
921,921,0,8af67676a8fbd8c3910bb8f78af67676f976938d7676e8ad7676e8ad5c877776,1,0,1,1,0
922,922,0,8bf67776a9fbd9c3920bb9f78bf67776fa76948d7776e9ad7776e9ad5d877876,1,0,1,1,0
923,923,0,8cf67876aafbdac3930bbaf78cf67876fb76958d7876eaad7876eaad5e877976,1,0,1,1,0
924,924,0,8df67976abfbdbc3940bbbf78df67976fc76968d7976ebad7976ebad5f877a76,1,0,1,1,0
925,925,0,8ef67a76acfbdcc3950bbcf78ef67a76fd76978d7a76ecad7a76ecad60877b76,1,0,1,1,0
926,926,0,8ff67b76adfbddc3960bbdf78ff67b76fe76988d7b76edad7b76edad61877c76,1,0,1,1,0
927,927,0,90f67c76aefbdec3970bbef790f67c76ff76998d7c76eead7c76eead62877d76,1,0,1,1,0
928,928,0,91f67d76affbdfc3980bbff791f67d7600779a8d7d76efad7d76efad63877e76,1,0,1,1,0
929,929,0,92f67e76b0fbe0c3990bc0f792f67e7601779b8d7e76f0ad7e76f0ad64877f76,1,0,1,1,0
930,930,0,93f67f76b1fbe1c39a0bc1f793f67f7602779c8d7f76f1ad7f76f1ad65878076,1,0,1,1,0
931,931,0,94f68076b2fbe2c39b0bc2f794f6807603779d8d8076f2ad8076f2ad66878176,1,0,1,1,0
932,932,0,95f68176b3fbe3c39c0bc3f795f6817604779e8d8176f3ad8176f3ad67878276,1,0,1,1,0
933,933,0,96f68276b4fbe4c39d0bc4f796f6827605779f8d8276f4ad8276f4ad68878376,1,0,1,1,0
934,934,0,97f68376b5fbe5c39e0bc5f797f683760677a08d8376f5ad8376f5ad69878476,1,0,1,1,0
935,935,0,98f68476b6fbe6c39f0bc6f798f684760777a18d8476f6ad8476f6ad6a878576,1,0,1,1,0
936,936,0,99f68576b7fbe7c3a00bc7f799f685760877a28d8576f7ad8576f7ad6b878676,1,0,1,1,0
937,937,0,9af68676b8fbe8c3a10bc8f79af686760977a38d8676f8ad8676f8ad6c878776,1,0,1,1,0
938,938,0,9bf68776b9fbe9c3a20bc9f79bf687760a77a48d8776f9ad8776f9ad6d878876,1,0,1,1,0
939,939,0,9cf68876bafbeac3a30bcaf79cf688760b77a58d8876faad8876faad6e878976,1,0,1,1,0
940,940,0,9df68976bbfbebc3a40bcbf79df689760c77a68d8976fbad8976fbad6f878a76,1,0,1,1,0
941,941,0,9ef68a76bcfbecc3a50bccf79ef68a760d77a78d8a76fcad8a76fcad70878b76,1,0,1,1,0
942,942,0,9ff68b76bdfbedc3a60bcdf79ff68b760e77a88d8b76fdad8b76fdad71878c76,1,0,1,1,0
943,943,0,a0f68c76befbeec3a70bcef7a0f68c760f77a98d8c76fead8c76fead72878d76,1,0,1,0,0
944,944,0,a1f68d76bffbefc3a80bcff7a1f68d761077aa8d8d76ffad8d76ffad73878e76,1,0,1,0,0
945,945,0,a2f68e76c0fbf0c3a90bd0f7a2f68e761177ab8d8e7600ae8e7600ae74878f76,1,0,1,0,0
946,946,0,a3f68f76c1fbf1c3aa0bd1f7a3f68f761277ac8d8f7601ae8f7601ae75879076,1,0,1,0,0
947,947,0,a4f69076c2fbf2c3ab0bd2f7a4f690761377ad8d907602ae907602ae76879176,1,0,1,0,0
948,948,0,a5f69176c3fbf3c3ac0bd3f7a5f691761477ae8d917603ae917603ae77879276,1,0,1,0,0
949,949,0,a6f69276c4fbf4c3ad0bd4f7a6f692761577af8d927604ae927604ae78879376,1,0,1,0,0
950,950,0,a7f69376c5fbf5c3ae0bd5f7a7f693761677b08d937605ae937605ae79879476,1,0,1,0,0
951,951,0,a8f69476c6fbf6c3af0bd6f7a8f694761777b18d947606ae947606ae7a879576,1,0,1,0,0
952,952,0,a9f69576c7fbf7c3b00bd7f7a9f695761877b28d957607ae957607ae7b879676,1,0,1,0,0
953,953,0,aaf69676c8fbf8c3b10bd8f7aaf696761977b38d967608ae967608ae7c879776,1,0,1,0,0
954,954,0,abf69776c9fbf9c3b20bd9f7abf697761a77b48d977609ae977609ae7d879876,1,0,1,0,0
955,955,0,acf69876cafbfac3b30bdaf7acf698761b77b58d98760aae98760aae7e879976,1,0,1,0,0
